id,created_at,text,label
1537071320298490000,15/06/22 20.55,"misal nih di shopee food. dia emang ngasi gimmick voucher 25rb. tapiiii, ada tapinya. vouchernya udah masuk ke :
1. biaya penanganan: 5k 
2. biaya untuk resto yang entah jtu biaya apa : 4,5 k 
3. diskon ongkir, tp cuma 7 : 8k 
itu diskon udah masuk ke biaya dkk, 17,5k",positif
1537068648778860000,15/06/22 20.44,"@strawberch gak ngantri kok, gue beli pake shopee food",positif
1537065962733570000,15/06/22 20.34,"@Askrlfess shopeefood, soalnya gofood jarang dapet voucher kaya orang-orang yang potongan 30k__",positif
1537065949219610000,15/06/22 20.34,@Askrlfess Gofood. Shopeefood mahal bgt anjir,negatif
1537065716095910000,15/06/22 20.33,"@Askrlfess Shopeefood ga tau kenapa jadi mahal ga murce kaya dulu, malah gofood murah tadi",negatif
1537065638522330000,15/06/22 20.33,"@salahroom @shopeefood_id Udh kenyang kak, Alhamdulillah :D",positif
1537065588824020000,15/06/22 20.32,@Askrlfess shopeefood krn promonya tiap saat,positif
1537065540459470000,15/06/22 20.32,but yeah suka gila pakai grabfood sbb murahhhh nk compare dgn foodpanda nanti nk try shopeefood pulak sbb ramai ckp murahh,positif
1537064743478780000,15/06/22 20.29,@Askrlfess shopeefood lah voucher diskonnya restock tiap hari ga kaya gofood jarang banget kalo lagi ga diskon mehong,positif
1537063750234100000,15/06/22 20.25,Eh tolong ya malem2 ada yg ngirimin shopeefood martabak a.n. bokap tp blm dibayar. Elah kalo mau ngirimin makanan tuh mbok yo dibayarin gitu lhoooo.,negatif
1537062736298820000,15/06/22 20.21,"cok, iku sg narik shopeefood bareng pacar e nggarai iri aeee__",positif
1537062376977050000,15/06/22 20.20,@flexionnn @shopeefood_id Edisi ibuk ga masak WKKWKW,positif
1537060005769190000,15/06/22 20.10,"setelah ku cek di getcontact, ternyata mas2 shopeefood yg udah ku terima 2 jam yll; gada kurang &amp; lebih, pesanan sudah sesuai.
tanpa chat tbtb nelfon terus2an",positif
1537058475364080000,15/06/22 20.04,@rizaludin_DC Apa namanya? Ada di shopeefood gak jal? Bm bgt wkwk,netral
1537056822581860000,15/06/22 19.57,@DraftAnakUnpad Anak wangsa yg sejengkal ke rancaekek ngeliat di homepage shopee ada shopeefood tpi gk keliatan shopeefoodnya ______,netral
1537056200910480000,15/06/22 19.55,@ShopeeID knp si pembayaran shopee food muter trs pakesopipay :(((,negatif
1537055972958810000,15/06/22 19.54,"pengen mie gacoan, tapi dibekasi selalu gabisa dari shopeefood gofood-_-",negatif
1537055801122390000,15/06/22 19.53,"Kemarin pesen shopee food gitu ke kios, terus barusan pesen lagi tapi ke rumah eh kok driver nya sama __. Pas dateng ngelitain lama gitu, mungkin batine iki lak mbake sing wingi wkwkwk",positif
1537051939086530000,15/06/22 19.38,"Bendino mikir mene masak opo yaa? Dan tiap tanya suami jwbannya konsisten:""terserah"", sampe akhire ""shopeefood ae wis"".",positif
1537047323779340000,15/06/22 19.20,@iamnyssapotter Burger ni dekat dgn rumah i. Beli kat shopeefood! Ada voucher ______,positif
1537047167952920000,15/06/22 19.19,suka kaget kenapa driver shopeefood yang di profile sama yang dateng beda :(((,negatif
1537045387394950000,15/06/22 19.12,Pengen shopeefood tapi di garut blm ada huhu,negatif
1537045367048380000,15/06/22 19.12,@masmasjawabgt Shopeepay sih lg banyak diskon buat shopeefood lumayan menghemat maksi di kantor untuk pegawai honorer sptku__,positif
1537044646395730000,15/06/22 19.09,hari terakhir promo shopee food ntek ntekan tenan____,negatif
1537044642562050000,15/06/22 19.09,@masihtegar @shopeefood_id Lemes radue sangu ng solo__,netral
1537044604641370000,15/06/22 19.09,Ga ada yg baik mau gofood'in or shopeefood'in aku apa ya?,netral
1537044287229430000,15/06/22 19.08,- SHOPEEFOOD KNP BELUM ADA DI NANGORR________,negatif
1537043825545600000,15/06/22 19.06,Sekarang ni order makanan kat shopeefood je sebab banyak voucher _________,positif
1537043053558370000,15/06/22 19.03,Info gacor bwang?__ @shopeefood_id,netral
1537041887730600000,15/06/22 18.58,Ketimpangan hari ini adalah kakaknya beli macbook baru sementara adeknya mesen cak dul pake promo shopeefood sial sial,netral
1537041543563190000,15/06/22 18.57,@gavempty shopeefood aj bnyak,positif
1537037327914050000,15/06/22 18.40,gue jdi driver shopee food aja dah WKWKWKWK seru kli ya anter anter makanan,positif
1537037212365120000,15/06/22 18.40,"@_istiadz @tanyakanrl gw pgen pesen via gofood ama shopeefood tutup sementara mulu, sueeekkk dahh, pdhl belom nyoba samsek dan gw males antri klo makan disana __",negatif
1537035195731180000,15/06/22 18.32,"@YIKRN00 Ada di menu halaman utama, shopeefood gambar sendok garpuu",positif
1537033937016750000,15/06/22 18.27,lumayan bgt beli kfc di shopeefood dari 70rban jadi 30rban doang haha mamak senanggg____,positif
1537033762982460000,15/06/22 18.26,"@usako_chan @i_m_mortal_ gara2 abis input alamat di shopeefood kak, gasadar kalo keset jadi alamat utama buat pengiriman barang __",negatif
1537033262828520000,15/06/22 18.24,@undipmenfess Ini nyarkas abang-abang shopeefood atau gimana dah? Wkwkwk,netral
1537032991221750000,15/06/22 18.23,SHOPEEFOOD SUDAH TIDAK RAMAH DI KANTONG PELAJAR__,negatif
1537032899836670000,15/06/22 18.22,"@tanyakanrl do: take away kalo ga gofood/grabfood/shopeefood aja sambil DITINGGAL UMRAH dulu juga bisa kayanya
dont: dine in, soalnya crowded parahhh ngantrinya berdiri lama+kalo udh pesen juga nunggunya lama. oiyaa buat org yg dine in, mending kalo udh selesai makannya langsung pergi deh",negatif
1537032832098660000,15/06/22 18.22,"Punya lama tak guna shopee, sampai tak sedar shopeefood dah cover area jb",negatif
1537029822915830000,15/06/22 18.10,"@shopeefood_id Bales DM gw woyyyyyyyyy kemaren disuruh DM, udah di DM kaga dibales. Ga ada customer karena dipecatin????????",negatif
1537028855264730000,15/06/22 18.06,terima kasih shopee food bagi discount __ saya memang dah miskin ____,positif
1537027494577990000,15/06/22 18.01,abis wisuda pokoknya pengen banget banget jajan di shopeefood sampe kenyang,positif
1537026624314810000,15/06/22 17.57,Akhir-akhir ini kalau chat driver di shopee food kok pending terus ya? Kan kasian drivernya :(,negatif
1537025218602240000,15/06/22 17.52,chat shopeefood dr kemarin pending trs kenapa sih... kasian drivernya jdinya,negatif
1537023890517820000,15/06/22 17.47,"Kalau rebahan dulu ujungnya ga ngerjain apa-apa.
Lalu laper. 
Lalu pesen shopeefood.
Makan.
Rebahan.",netral
1537022812132540000,15/06/22 17.42,@earlymornc makanya order di shopee food aja,positif
1537021282545350000,15/06/22 17.36,"@worksfess Sender this is a few tips, hope it helps :
- cari kos yg ada dapur biar masak sendiri
- kalo gabisa/ga sempet masak, setidaknya nanak nasi aja
- catat semua pengeluaran 
- no gofood shopeefood kecuali promo besar
- kalo bisa cari kos yg ada kulkas bersama",netral
1537020299912180000,15/06/22 17.32,"Halo bestie!

Perusahaan platform bersaing. Demi memenangkan persaingan itu, Ojol dan kurir dikorbankan dengan upah murah tanpa jaminan sosial . Dalam kompetisi ini, pesertanya adalah perusahaan platform di layanan transportasi online, seperti Gojek, Grab, Shopee Food, Maxim,",negatif
1537020225991810000,15/06/22 17.32,"sebbaik bijak, beli tealive kt shopee food gak murah. 1.50 je __",positif
1537020030889890000,15/06/22 17.31,"tawarin voc gofood atau shopeefood, prefer minbel kecil ya #zonauang #zonaba",netral
1537013129569180000,15/06/22 17.04,"Cape banget pesen @shopeefood_id tiap abis Chat Driver harus Force Close aplikasinya biar gak ""mengirimkan"" terus statusnya. Tolong dong dibenahin. __",negatif
1537011242476640000,15/06/22 16.56,Shopeefood lg knpsi?!,negatif
1537009415332970000,15/06/22 16.49,sialan ini drmnaaa voucher shopeefood banyak banget sampe 18__. mana sisa waktu 7 jam lagii____,negatif
1537009090974540000,15/06/22 16.48,@UNSfess_ ShopeeFood sih,positif
1537004622589850000,15/06/22 16.30,@PSSI Ada driver Shopeefood nganter order jauh bet,negatif
1537000295666180000,15/06/22 16.13,@popscql @GrabID ShopeeFood sekarang diskon nya gak guna anjir. Sama aja jatuhnya ada biaya layanan bla bla bla nya.,negatif
1536999824977180000,15/06/22 16.11,@sarwawarita @GrabID harusnya ada sih klw mau promo gede bngt shopee food aja,positif
1536999733100960000,15/06/22 16.11,woilaah promo shopee food kacaau bgtt kan jadi enakk ygy __,positif
1536998631974540000,15/06/22 16.06,@shopeefood_id Yg sekarang ku alami __,netral
1536995843793750000,15/06/22 15.55,@althapakeh Cek Shopee food aja,positif
1536994439377280000,15/06/22 15.50,"@ostaastargio Aku udh beli roti bakar tbh di shopeefood, mau makan nanti malem sama nasi bakar ajaa__",netral
1536993437370630000,15/06/22 15.46,"Knp ya habis nge shopeefood di luar rumah misal dirumah temen alamatnya tuh jadi kesimpen dan jadi alamat utama__ kemaren co dan gasengaja dikirim ke alamat temen, skrng gasengaja ke alamat tempat jualan hiks hiks",negatif
1536993104892660000,15/06/22 15.44,parah bangeeeeet beli makanan di shopee food daerah bantul selalu me-nge-ce-wa-kan,negatif
1536990407736690000,15/06/22 15.34,shopeefood gua kenapa dah,negatif
1536989999266030000,15/06/22 15.32,@ShopeeCare halo min cek DM yah terkait pendaftaran shopee food merchant. Makasih,netral
1536988521697000000,15/06/22 15.26,sering bingung duit ini perginya kmn selain ke shopeefood &amp; nalangi bayar jajan + mangan arek-arek__ terus lali sopo ae sing titip dan tuku opo ae wkwkwkw ate nagih wes lupa ingatan__,negatif
1536986363798900000,15/06/22 15.17,"me: ""WAH WAH NABUNG SIH INI AYO DHHH HEMAT HEMAT JANGAN BANYAK JAJAN + CARI KERJA AYOWW SEMANGATT MENGEJAR CUAN""

also me: ""hahhhhhh xiboba buy 1 get 1???!!! *langsung membuka shopeefood* """,positif
1536984496549280000,15/06/22 15.10,"Order yuk 
banyak diskonnya lho
di
GoFood &amp;
GrabFood &amp;
Shopeefood
ketik ayam bakar bakul mimi
Tetap Yang Terbaik
TERIMA PESANAN NASI BOX
DAN PAKET JUMAT BERKAH
(Min 10 box)
škwetiau goreng 5k
šmie goreng 5k
šbihun goreng 5k
šnasi+filet tongkol balado 6k
HUB : 088211637675",positif
1536982290659570000,15/06/22 15.01,"#SoulmateMU apa nih yang pas buat nemenin kenikmatannya? Reply tweet ini ya____

Cuss merapat ke outlet Marugame Udon terdekatmu. Atau pesan melalui outlet delivery, stop&amp;go, ShopeeFood, GoFood, GrabFood, atau TravelokaEats.",positif
1536981728266310000,15/06/22 14.59,"anjr gegara diajak ngobrol jadi ga nyambung, beli shopeefood gapake promo__",negatif
1536981538432520000,15/06/22 14.58,Ini @shopeefood_id  ga bisa ganti alamat pas udah terlanjur pesen ya.. Tadi salah alamat pengantaran hubungin cs jawabannya ga bisa bantu apa apa.. Beruntung driver nya memaklumi dan minta share alamt yg sesuai,negatif
1536980856870270000,15/06/22 14.56,Kenapalah kelantan tkde shopeefood __,negatif
1536978332197090000,15/06/22 14.46,@nnajeymine besok besok pake shopee food ya____,positif
1536975280811960000,15/06/22 14.33,@_silentmary siapa tau aja ada yang pesen shopeefood suruh nganter ke apartemen buat nemenin s teteh nya,netral
1536974811142000000,15/06/22 14.32,@muussaai Biasane shopeefood wae ngopo nyebut gofood,negatif
1536973988441650000,15/06/22 14.28,"notif yg aing tungguin tuh cuma
""Ada orderan baru shopeefood""
 dan suara speaker emergency (gojek)",netral
1536972144630180000,15/06/22 14.21,aku udah sejam scroll shopeefood tp masih gatau mau makan apa,negatif
1536970940231300000,15/06/22 14.16,@AREAJULID Pas lagi briefing pak luhut baru ambil orderan Shopee food,netral
1536970803136250000,15/06/22 14.16,"@NadiaZahira2 Ada di gofood, grab atau shopee food ndaaak :(",netral
1536969839327470000,15/06/22 14.12,"ada yg tau gaa beli hojicha latte yg enak dimana? Enak di Fore tp skrg udah gaada di menu nya lagi. Dulu Kenangan ada skrg gaada juga. Terakhir ada di Kulo tp manis bgt gadoyan__ Akhirnya di Chatime Atealier tp 1. Mahal, 2. Storenya terbatas susah buat di go/grab/shopeefood in__",negatif
1536964233942170000,15/06/22 13.50,@hakimfoaad I pun suka guna shopee food.. Boleh guna shopee coint__,positif
1536963807289160000,15/06/22 13.48,"Rider shopeefood semalam baik gila, like peramah gila __ Dah lama tak dapat rider yang baik gitu hehe",positif
1536963368946260000,15/06/22 13.46,@tuIipszy shopeefood banyak promo dehh,positif
1536963188520290000,15/06/22 13.45,"gaenak ama abang shopeefood, tbtb ujannya deres zzz",negatif
1536962042497670000,15/06/22 13.41,SHOPEE FOOD KENAPA SIH COK,negatif
1536961257550400000,15/06/22 13.38,mitra shopee food menghindari promo minimal order 40rb dengan ngasih diskon harga 39rb,negatif
1536961091741200000,15/06/22 13.37,shopee food kok lemot sih,negatif
1536959064793460000,15/06/22 13.29,@worksfess Apa ini salah satu penyebab orderan shopee food jadi sepi,negatif
1536958088657650000,15/06/22 13.25,"@inYuqi sepemahamanku tuh mereka fokus ke e commerce nya ajaa, jadi yang sekarang lagi dipertimbangkan tuh shopee food",positif
1536953658293730000,15/06/22 13.08,@dailydinbo Trauma sama pempek ______ beli di shopee food rasanya kaya kecap di kasih air __,negatif
1536947436815460000,15/06/22 12.43,"dari kurir menjadi driver shopee food.
lebih santai, tapi tetap masih berurusan dengan google maps.",positif
1536943259900990000,15/06/22 12.26,"Mesan di shopeefood, yg nganterin mas2 Grab __",negatif
1536940059819410000,15/06/22 12.13,Hello marrybrown bangi kenapa bubur pedas asyik takde je ni dah dua minggu hari2 i cek shopeefood takde punnnnnn,negatif
1536938303244540000,15/06/22 12.07,Kalo bener ada album fisiknya gw gak akan order makan lagi rehat dr shopee food dl ____,negatif
1536937318392940000,15/06/22 12.03,@Yolo9918 @ayun_khurotul @ecommurz nasib mitra driver shopeefood bakalan kena pemutusan mitra juga kah?,negatif
1536935777409860000,15/06/22 11.56,"-11fess gess shopeefood tuh fitur chatnya apa error? Aku beberapa hari ini kirim chat gapernah kekirim :(( tulisannya selalu ""mengirimkan""",negatif
1536934109662310000,15/06/22 11.50,@susipudjiastuti Kayaknya yg ditutup shopee food dan shopee pay,negatif
1536933636980740000,15/06/22 11.48,@shopeefood_id dan sering terjadi__,netral
1536933308407650000,15/06/22 11.47,Bapak shopee food baik banget aku dikasi ultra milk kecil,positif
1536931802916370000,15/06/22 11.41,"Dari senin males masak, akhirnya warteg dan shopeefood adalah jalan ninja ku__",positif
1536927579118050000,15/06/22 11.24,@notmegguk ga sekalian shopee food?,positif
1536927518191920000,15/06/22 11.24,@scoupsbydoo gak cuma tanggal kembar tapi shopeefood loh...bbnrn aku suka yang iseng terus pesen makan ini itu....,positif
1536922813097200000,15/06/22 11.05,"@FOODFESS2 sumpah ayam geprek fragrant enak banget ga ngerti lagi, mana restorannya selalu ada logo voucher shopeefood lagi",positif
1536921859337270000,15/06/22 11.01,@violenceexx @iqhakim @txtdrjkt shopee food raja terakhir sam,netral
1536921820212840000,15/06/22 11.01,@shopeefood_id __ aku melihat saldo spay,netral
1536920303225290000,15/06/22 10.55,"@Muhammad_Saewad Pihak provider wajib py solusi untuk kasus2 spt ini, tdk bisa lepas tangan begitu aja , @GrabID @gojekindonesia @shopeefood_id",negatif
1536913926444980000,15/06/22 10.30,@shopeefood_id min daftar merchantnya shopee error,negatif
1536913890117700000,15/06/22 10.30,Aku terlalu shopeefood untuk km yg gofood,netral
1536913650140990000,15/06/22 10.29,menyambut pagi dengan cosplay menjadi shopeefood,positif
1536911006966120000,15/06/22 10.18,enaknya shopeefood ni,positif
1536909813292030000,15/06/22 10.13,gue harus berenti pesen shopee food mulai dr skrg __,negatif
1536907144242400000,15/06/22 10.03,-ness ayam karamelnya mang udin ada di shopeefood ngga?,netral
1536906283646760000,15/06/22 09.59,Time aku takde kat jb lah shopee food nak bagi discount starbucks eyy,netral
1536904652943330000,15/06/22 09.53,"Kenapa shopee food ni bongok eh? Aku dah pin location yg betul, still dia kata jauh. Ape kebenda lah!",negatif
1536904601542150000,15/06/22 09.53,"@tanyakanrl Pertama kali beli seblak. Pas mau bayar udah nyodorin uang, kok dikacangin ama mbak nya (lagi layanin driver shopeefood juga sih). Trus ada mas mas nunjukin kasir __",negatif
1536898323495370000,15/06/22 09.28,shopeefood promo nya ga seru anjir skrng ada biaya layanan biaya restoran _____,negatif
1536898010759970000,15/06/22 09.26,@shopeefood_id Tolong benerin fitur chat ShopeeFood dong kak. Udah 2 mingguan ga bisa chat driver soalnya. Repot harus telpon,negatif
1536889377305290000,15/06/22 08.52,@did1k bisa di mod jadi shopeefood ga yah?,netral
1536884933905760000,15/06/22 08.34,@ipipip1818 @kaesangp Di shopeefood namanya apa ya kak kok ga nemu?,netral
1536877642288220000,15/06/22 08.05,@trashkid_999 @Lsyogia @bungbed @cinnamongirlc Bener Shopeepay dan Shopeefood. Tapi kalian tau ga Indo ga kena layoff sama sekali sejauh ini? Semua yg kena Shopee luar semua. Kalian ga tau kan? Yg penting ngebacot dulu aja kam?,negatif
1536872680716060000,15/06/22 07.46,"2 bulan di nangor gak bisa sama sekali pesen shopee food karena emng kaga ada pilihannya di shopee. Ajaibnya waktu ibu minta pesenin sate tiba2 ada itu shopee food, terus sekarang ilang lagi...",negatif
1536866449125280000,15/06/22 07.21,@bultekgyu @cinnamongirlc Udh d confirm enggak kok wak wkwkwkw yg kmrin rumor layoff itu shopee food sama apa gtu klo gk salah w lupa,negatif
1536865131296330000,15/06/22 07.16,"@Nordthern @btskeenan Mending naspad 3 porsi 30k tuku dewe opo nasi uduk 3 porsi 20,5k tapi shopeefood",positif
1536861505677050000,15/06/22 07.01,"@ndprmthaa @SahrrulS @txtfrombrand Kalau aku bagian balesin driver shopeefood, ""iya kak pesanan sudah sesuai""",positif
